# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2663       9.021553325314e-12       3.079753392659e-13      -5.427769359013e-13       3.479695699479e-15       1.125305827138e-16       2.864073702560e-17      -1.212175255983e-18 
 2664       9.009009714343e-12       3.065834816025e-13      -5.399466686837e-13       3.475543364796e-15       1.123364097825e-16       2.851826300438e-17      -1.167198972887e-18 
 2665       8.996340758050e-12       3.052016211148e-13      -5.370812156460e-13       3.471393800406e-15       1.121426186389e-16       2.839336784157e-17      -1.122122893353e-18 
 2666       8.983545341833e-12       3.038299514814e-13      -5.341815902133e-13       3.467247052578e-15       1.119492084773e-16       2.826621640473e-17      -1.076972809700e-18 
 2667       8.970622348296e-12       3.024686669036e-13      -5.312488090141e-13       3.463103167676e-15       1.117561784862e-16       2.813697406777e-17      -1.031774591914e-18 
 2668       8.957570657246e-12       3.011179621060e-13      -5.282838918839e-13       3.458962192158e-15       1.115635278486e-16       2.800580671136e-17      -9.865541877275e-19 
 2669       8.944389145690e-12       2.997780323368e-13      -5.252878618678e-13       3.454824172579e-15       1.113712557419e-16       2.787288072343e-17      -9.413376226884e-19 
 2670       8.931076687832e-12       2.984490733684e-13      -5.222617452238e-13       3.450689155589e-15       1.111793613379e-16       2.773836299965e-17      -8.961510002345e-19 
 2671       8.917632155074e-12       2.971312814977e-13      -5.192065714258e-13       3.446557187935e-15       1.109878438026e-16       2.760242094391e-17      -8.510205017662e-19 
 2672       8.904054416009e-12       2.958248535467e-13      -5.161233731665e-13       3.442428316457e-15       1.107967022965e-16       2.746522246880e-17      -8.059723867188e-19 
 2673       8.890342336421e-12       2.945299868631e-13      -5.130131863608e-13       3.438302588093e-15       1.106059359745e-16       2.732693599608e-17      -7.610329926359e-19 
 2674       8.876494779283e-12       2.932468793205e-13      -5.098770501484e-13       3.434180049877e-15       1.104155439857e-16       2.718773045716e-17      -7.162287352419e-19 
 2675       8.862510604753e-12       2.919757293191e-13      -5.067160068973e-13       3.430060748939e-15       1.102255254736e-16       2.704777529357e-17      -6.715861085153e-19 
 2676       8.848388670172e-12       2.907167357859e-13      -5.035311022063e-13       3.425944732504e-15       1.100358795762e-16       2.690724045747e-17      -6.271316847609e-19 
 2677       8.834127830062e-12       2.894700981755e-13      -5.003233849088e-13       3.421832047895e-15       1.098466054256e-16       2.676629641208e-17      -5.828921146833e-19 
 2678       8.819726936123e-12       2.882360164703e-13      -4.970939070752e-13       3.417722742528e-15       1.096577021483e-16       2.662511413221e-17      -5.388941274594e-19 
 2679       8.805184837232e-12       2.870146911812e-13      -4.938437240162e-13       3.413616863919e-15       1.094691688652e-16       2.648386510470e-17      -4.951645308112e-19 
 2680       8.790500379439e-12       2.858063233479e-13      -4.905738942858e-13       3.409514459678e-15       1.092810046913e-16       2.634272132891e-17      -4.517302110789e-19 
 2681       8.775672405962e-12       2.846111145392e-13      -4.872854796846e-13       3.405415577513e-15       1.090932087362e-16       2.620185531718e-17      -4.086181332938e-19 
 2682       8.760699757192e-12       2.834292668541e-13      -4.839795452624e-13       3.401320265227e-15       1.089057801036e-16       2.606144009537e-17      -3.658553412508e-19 
 2683       8.745581270683e-12       2.822609829216e-13      -4.806571593216e-13       3.397228570720e-15       1.087187178915e-16       2.592164920326e-17      -3.234689575815e-19 
 2684       8.730315781153e-12       2.811064659014e-13      -4.773193934202e-13       3.393140541990e-15       1.085320211922e-16       2.578265669506e-17      -2.814861838271e-19 
 2685       8.714902120482e-12       2.799659194846e-13      -4.739673223746e-13       3.389056227130e-15       1.083456890924e-16       2.564463713992e-17      -2.399343005112e-19 
 2686       8.699339117707e-12       2.788395478937e-13      -4.706020242631e-13       3.384975674330e-15       1.081597206728e-16       2.550776562235e-17      -1.988406672124e-19 
 2687       8.683625599023e-12       2.777275558836e-13      -4.672245804286e-13       3.380898931879e-15       1.079741150087e-16       2.537221774274e-17      -1.582327226378e-19 
 2688       8.667760387777e-12       2.766301487416e-13      -4.638360754816e-13       3.376826048160e-15       1.077888711694e-16       2.523816961782e-17      -1.181379846950e-19 
 2689       8.651742304468e-12       2.755475322884e-13      -4.604375973037e-13       3.372757071654e-15       1.076039882186e-16       2.510579788116e-17      -7.858405056581e-20 
 2690       8.635570166744e-12       2.744799128778e-13      -4.570302370500e-13       3.368692050940e-15       1.074194652142e-16       2.497527968360e-17      -3.959859677841e-20 
 2691       8.619242789398e-12       2.734274973980e-13      -4.536150891527e-13       3.364631034694e-15       1.072353012083e-16       2.484679269379e-17      -1.209379280635e-21 
 2692       8.602758984368e-12       2.723904932716e-13      -4.501932513241e-13       3.360574071688e-15       1.070514952472e-16       2.472051509862e-17       3.655576648732e-20 
 2693       8.586117560733e-12       2.713691084560e-13      -4.467658245592e-13       3.356521210792e-15       1.068680463716e-16       2.459662560372e-17       7.366892552003e-20 
 2694       8.569317324711e-12       2.703635514442e-13      -4.433339131393e-13       3.352472500974e-15       1.066849536162e-16       2.447530343393e-17       1.101021031740e-19 
 2695       8.552357079656e-12       2.693740312652e-13      -4.398986246347e-13       3.348427991298e-15       1.065022160101e-16       2.435672833379e-17       1.458272250947e-19 
 2696       8.535235626056e-12       2.684007574840e-13      -4.364610699078e-13       3.344387730927e-15       1.063198325766e-16       2.424108056800e-17       1.808161371440e-19 
 2697       8.517952377695e-12       2.674438921358e-13      -4.330223029439e-13       3.340351744095e-15       1.061378023931e-16       2.412849066606e-17       2.150476596825e-19 
 2698       8.500509213794e-12       2.665034052390e-13      -4.295831399800e-13       3.336319954881e-15       1.059561247724e-16       2.401888835704e-17       2.485287924146e-19 
 2699       8.482908636923e-12       2.655792184981e-13      -4.261443394000e-13       3.332292262027e-15       1.057747990825e-16       2.391215281548e-17       2.812736245379e-19 
 2700       8.465153157754e-12       2.646712532996e-13      -4.227066618197e-13       3.328268563929e-15       1.055938246865e-16       2.380816284241e-17       3.132962908880e-19 
 2701       8.447245295073e-12       2.637794307109e-13      -4.192708700891e-13       3.324248758632e-15       1.054132009429e-16       2.370679686501e-17       3.446109719819e-19 
 2702       8.429187575786e-12       2.629036714808e-13      -4.158377292943e-13       3.320232743834e-15       1.052329272055e-16       2.360793293624e-17       3.752318940613e-19 
 2703       8.410982534926e-12       2.620438960385e-13      -4.124080067596e-13       3.316220416881e-15       1.050530028233e-16       2.351144873450e-17       4.051733291365e-19 
 2704       8.392632715661e-12       2.612000244939e-13      -4.089824720499e-13       3.312211674773e-15       1.048734271403e-16       2.341722156328e-17       4.344495950295e-19 
 2705       8.374140669302e-12       2.603719766368e-13      -4.055618969720e-13       3.308206414158e-15       1.046941994961e-16       2.332512835081e-17       4.630750554175e-19 
 2706       8.355508955313e-12       2.595596719366e-13      -4.021470555774e-13       3.304204531334e-15       1.045153192252e-16       2.323504564971e-17       4.910641198767e-19 
 2707       8.336740141313e-12       2.587630295423e-13      -3.987387241640e-13       3.300205922248e-15       1.043367856575e-16       2.314684963663e-17       5.184312439255e-19 
 2708       8.317836803090e-12       2.579819682819e-13      -3.953376812782e-13       3.296210482497e-15       1.041585981181e-16       2.306041611189e-17       5.451909290679e-19 
 2709       8.298801524603e-12       2.572164066624e-13      -3.919447077170e-13       3.292218107327e-15       1.039807559273e-16       2.297562049918e-17       5.713577228372e-19 
 2710       8.279636897995e-12       2.564662628688e-13      -3.885605865302e-13       3.288228691630e-15       1.038032584003e-16       2.289233784515e-17       5.969462188395e-19 
 2711       8.260345523598e-12       2.557314547647e-13      -3.851861030219e-13       3.284242129950e-15       1.036261048481e-16       2.281044281907e-17       6.219710567970e-19 
 2712       8.240930009938e-12       2.550118998911e-13      -3.818220447534e-13       3.280258316475e-15       1.034492945762e-16       2.272980971253e-17       6.464469225915e-19 
 2713       8.221392973749e-12       2.543075154668e-13      -3.784692015446e-13       3.276277145042e-15       1.032728268859e-16       2.265031243903e-17       6.703885483081e-19 
 2714       8.201737039976e-12       2.536182183877e-13      -3.751283654763e-13       3.272298509136e-15       1.030967010733e-16       2.257182453364e-17       6.938107122784e-19 
 2715       8.181964841784e-12       2.529439252263e-13      -3.718003308923e-13       3.268322301886e-15       1.029209164297e-16       2.249421915268e-17       7.167282391241e-19 
 2716       8.162079020565e-12       2.522845522318e-13      -3.684858944013e-13       3.264348416069e-15       1.027454722417e-16       2.241736907335e-17       7.391559998005e-19 
 2717       8.142082225949e-12       2.516400153297e-13      -3.651858548791e-13       3.260376744108e-15       1.025703677909e-16       2.234114669336e-17       7.611089116401e-19 
 2718       8.121977115805e-12       2.510102301212e-13      -3.619010134708e-13       3.256407178073e-15       1.023956023543e-16       2.226542403062e-17       7.826019383956e-19 
 2719       8.101766356256e-12       2.503951118831e-13      -3.586321735923e-13       3.252439609676e-15       1.022211752038e-16       2.219007272286e-17       8.036500902841e-19 
 2720       8.081452621683e-12       2.497945755673e-13      -3.553801409331e-13       3.248473930276e-15       1.020470856066e-16       2.211496402727e-17       8.242684240299e-19 
 2721       8.061038594731e-12       2.492085358009e-13      -3.521457234577e-13       3.244510030877e-15       1.018733328249e-16       2.203996882020e-17       8.444720429085e-19 
 2722       8.040526966323e-12       2.486369068853e-13      -3.489297314083e-13       3.240547802127e-15       1.016999161161e-16       2.196495759675e-17       8.642760967898e-19 
 2723       8.019920435659e-12       2.480796027962e-13      -3.457329773061e-13       3.236587134316e-15       1.015268347328e-16       2.188980047045e-17       8.836957821814e-19 
 2724       7.999221710232e-12       2.475365371835e-13      -3.425562759540e-13       3.232627917380e-15       1.013540879226e-16       2.181436717290e-17       9.027463422727e-19 
 2725       7.978433505829e-12       2.470076233704e-13      -3.394004444385e-13       3.228670040899e-15       1.011816749283e-16       2.173852705345e-17       9.214430669777e-19 
 2726       7.957558546545e-12       2.464927743535e-13      -3.362663021315e-13       3.224713394092e-15       1.010095949878e-16       2.166214907879e-17       9.398012929789e-19 
 2727       7.936599564783e-12       2.459919028025e-13      -3.331546706928e-13       3.220757865824e-15       1.008378473341e-16       2.158510183264e-17       9.578364037706e-19 
 2728       7.915559301271e-12       2.455049210594e-13      -3.300663740715e-13       3.216803344601e-15       1.006664311952e-16       2.150725351541e-17       9.755638297026e-19 
 2729       7.894440505060e-12       2.450317411390e-13      -3.270022385089e-13       3.212849718571e-15       1.004953457944e-16       2.142847194382e-17       9.929990480233e-19 
 2730       7.873245933541e-12       2.445722747276e-13      -3.239630925399e-13       3.208896875524e-15       1.003245903499e-16       2.134862455054e-17       1.010157582924e-18 
 2731       7.851978352444e-12       2.441264331837e-13      -3.209497669952e-13       3.204944702891e-15       1.001541640750e-16       2.126757838389e-17       1.027055005580e-18 
